label,timestamp,dev_addr,spreading_factor,framecounter,NODE_ID,receptions,snapshot,lon,lat,h
TX,927.262997921,229,7,3,88,"[['RX_GW', 927.377992482, 229, 7, 3, 868.1, -101.120867232, '00:00:00:00:00:0e'], ['RX_GW', 927.377994029, 229, 7, 3, 868.1, -113.927113758, '00:00:00:00:00:10'], ['RX_GW', 927.377996187, 229, 7, 3, 868.1, -128.674094038, '00:00:00:00:00:0a'], ['RX_GW', 927.377996742, 229, 7, 3, 868.1, -128.46413976, '00:00:00:00:00:20']]",27,12.51183012048015,41.894340181502905,1.2
TX,293.262997921,229,7,1,89,"[['RX_GW', 293.377992482, 229, 7, 1, 868.1, -101.120867232, '00:00:00:00:00:0e'], ['RX_GW', 293.377994029, 229, 7, 1, 868.1, -113.927113758, '00:00:00:00:00:10'], ['RX_GW', 293.377996187, 229, 7, 1, 868.1, -128.674094038, '00:00:00:00:00:0a'], ['RX_GW', 293.377996742, 229, 7, 1, 868.1, -128.46413976, '00:00:00:00:00:20']]",27,12.513258187444531,41.894497920682966,1.2
TX,293.262997921,229,7,1,90,"[['RX_GW', 293.377992482, 229, 7, 1, 868.1, -101.120867232, '00:00:00:00:00:0e'], ['RX_GW', 293.377994029, 229, 7, 1, 868.1, -113.927113758, '00:00:00:00:00:10'], ['RX_GW', 293.377996187, 229, 7, 1, 868.1, -128.674094038, '00:00:00:00:00:0a'], ['RX_GW', 293.377996742, 229, 7, 1, 868.1, -128.46413976, '00:00:00:00:00:20']]",27,12.510893598110382,41.893972796682405,1.2
TX,293.262997921,229,7,1,91,"[['RX_GW', 293.377992482, 229, 7, 1, 868.1, -101.120867232, '00:00:00:00:00:0e'], ['RX_GW', 293.377994029, 229, 7, 1, 868.1, -113.927113758, '00:00:00:00:00:10'], ['RX_GW', 293.377996187, 229, 7, 1, 868.1, -128.674094038, '00:00:00:00:00:0a'], ['RX_GW', 293.377996742, 229, 7, 1, 868.1, -128.46413976, '00:00:00:00:00:20']]",27,12.512549782309726,41.89419122547378,1.2
TX,649.262997921,229,7,2,92,"[['RX_GW', 649.377992482, 229, 7, 2, 868.1, -101.120867232, '00:00:00:00:00:0e'], ['RX_GW', 649.377994029, 229, 7, 2, 868.1, -113.927113758, '00:00:00:00:00:10'], ['RX_GW', 649.377996187, 229, 7, 2, 868.1, -128.674094038, '00:00:00:00:00:0a'], ['RX_GW', 649.377996742, 229, 7, 2, 868.1, -128.46413976, '00:00:00:00:00:20']]",27,12.512575052329204,41.892909935644575,1.2
TX,293.262997921,229,7,1,93,"[['RX_GW', 293.377992482, 229, 7, 1, 868.1, -101.120867232, '00:00:00:00:00:0e'], ['RX_GW', 293.377994029, 229, 7, 1, 868.1, -113.927113758, '00:00:00:00:00:10'], ['RX_GW', 293.377996187, 229, 7, 1, 868.1, -128.674094038, '00:00:00:00:00:0a'], ['RX_GW', 293.377996742, 229, 7, 1, 868.1, -128.46413976, '00:00:00:00:00:20']]",27,12.512348775310802,41.89305889578943,1.2
TX,649.262997921,229,7,2,94,"[['RX_GW', 649.377992482, 229, 7, 2, 868.1, -101.120867232, '00:00:00:00:00:0e'], ['RX_GW', 649.377994029, 229, 7, 2, 868.1, -113.927113758, '00:00:00:00:00:10'], ['RX_GW', 649.377996187, 229, 7, 2, 868.1, -128.674094038, '00:00:00:00:00:0a'], ['RX_GW', 649.377996742, 229, 7, 2, 868.1, -128.46413976, '00:00:00:00:00:20']]",27,12.512656760835588,41.89396413957685,1.2
TX,293.262997921,229,7,1,95,"[['RX_GW', 293.377992482, 229, 7, 1, 868.1, -101.120867232, '00:00:00:00:00:0e'], ['RX_GW', 293.377994029, 229, 7, 1, 868.1, -113.927113758, '00:00:00:00:00:10'], ['RX_GW', 293.377996187, 229, 7, 1, 868.1, -128.674094038, '00:00:00:00:00:0a'], ['RX_GW', 293.377996742, 229, 7, 1, 868.1, -128.46413976, '00:00:00:00:00:20']]",27,12.51174597880451,41.8928782075109,1.2
TX,927.262997921,229,7,3,96,"[['RX_GW', 927.377992482, 229, 7, 3, 868.1, -101.120867232, '00:00:00:00:00:0e'], ['RX_GW', 927.377994029, 229, 7, 3, 868.1, -113.927113758, '00:00:00:00:00:10'], ['RX_GW', 927.377996187, 229, 7, 3, 868.1, -128.674094038, '00:00:00:00:00:0a'], ['RX_GW', 927.377996742, 229, 7, 3, 868.1, -128.46413976, '00:00:00:00:00:20']]",27,12.512955467018301,41.893369236717504,1.2
TX,649.262997921,229,7,2,97,"[['RX_GW', 649.377992482, 229, 7, 2, 868.1, -101.120867232, '00:00:00:00:00:0e'], ['RX_GW', 649.377994029, 229, 7, 2, 868.1, -113.927113758, '00:00:00:00:00:10'], ['RX_GW', 649.377996187, 229, 7, 2, 868.1, -128.674094038, '00:00:00:00:00:0a'], ['RX_GW', 649.377996742, 229, 7, 2, 868.1, -128.46413976, '00:00:00:00:00:20']]",27,12.511986704523284,41.89288082248689,1.2
TX,293.262997921,229,7,1,98,"[['RX_GW', 293.377992482, 229, 7, 1, 868.1, -101.120867232, '00:00:00:00:00:0e'], ['RX_GW', 293.377994029, 229, 7, 1, 868.1, -113.927113758, '00:00:00:00:00:10'], ['RX_GW', 293.377996187, 229, 7, 1, 868.1, -128.674094038, '00:00:00:00:00:0a'], ['RX_GW', 293.377996742, 229, 7, 1, 868.1, -128.46413976, '00:00:00:00:00:20']]",27,12.51154974564046,41.89370508484447,1.2
TX,293.262997921,229,7,1,99,"[['RX_GW', 293.377992482, 229, 7, 1, 868.1, -101.120867232, '00:00:00:00:00:0e'], ['RX_GW', 293.377994029, 229, 7, 1, 868.1, -113.927113758, '00:00:00:00:00:10'], ['RX_GW', 293.377996187, 229, 7, 1, 868.1, -128.674094038, '00:00:00:00:00:0a'], ['RX_GW', 293.377996742, 229, 7, 1, 868.1, -128.46413976, '00:00:00:00:00:20']]",27,12.512238762655196,41.89306164816798,1.2
TX,977.71606439,226,7,4,0,"[['RX_GW', 977.831059105, 226, 7, 4, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 977.831061749, 226, 7, 4, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.529698563485942,41.90963116317251,1.2
TX,353.71606439,226,7,2,1,"[['RX_GW', 353.831059105, 226, 7, 2, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 353.831061749, 226, 7, 2, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.528770789636491,41.90922573602708,1.2
TX,977.71606439,226,7,4,2,"[['RX_GW', 977.831059105, 226, 7, 4, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 977.831061749, 226, 7, 4, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.529651646656486,41.909163351543754,1.2
TX,91.71606439,226,7,1,3,"[['RX_GW', 91.831059105, 226, 7, 1, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 91.831061749, 226, 7, 1, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.530326646506424,41.909051715494364,1.2
TX,703.71606439,226,7,3,4,"[['RX_GW', 703.831059105, 226, 7, 3, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 703.831061749, 226, 7, 3, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.53071008053033,41.910456505129915,1.2
TX,91.71606439,226,7,1,5,"[['RX_GW', 91.831059105, 226, 7, 1, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 91.831061749, 226, 7, 1, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.53085051861181,41.90964854049933,1.2
TX,353.71606439,226,7,2,6,"[['RX_GW', 353.831059105, 226, 7, 2, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 353.831061749, 226, 7, 2, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.530515273533284,41.90986139352891,1.2
TX,977.71606439,226,7,4,7,"[['RX_GW', 977.831059105, 226, 7, 4, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 977.831061749, 226, 7, 4, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.529577107735438,41.90909483289643,1.2
TX,703.71606439,226,7,3,8,"[['RX_GW', 703.831059105, 226, 7, 3, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 703.831061749, 226, 7, 3, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.531070053773641,41.9091189116721,1.2
TX,977.71606439,226,7,4,9,"[['RX_GW', 977.831059105, 226, 7, 4, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 977.831061749, 226, 7, 4, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.53071844263869,41.90913303675093,1.2
TX,977.71606439,226,7,4,10,"[['RX_GW', 977.831059105, 226, 7, 4, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 977.831061749, 226, 7, 4, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.530683196005892,41.909467876279734,1.2
TX,977.71606439,226,7,4,11,"[['RX_GW', 977.831059105, 226, 7, 4, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 977.831061749, 226, 7, 4, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.528989698308163,41.91071438773971,1.2
TX,977.71606439,226,7,4,12,"[['RX_GW', 977.831059105, 226, 7, 4, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 977.831061749, 226, 7, 4, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.530451513512466,41.909012805607304,1.2
TX,353.71606439,226,7,2,13,"[['RX_GW', 353.831059105, 226, 7, 2, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 353.831061749, 226, 7, 2, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.528752193193226,41.90979508343525,1.2
TX,91.71606439,226,7,1,14,"[['RX_GW', 91.831059105, 226, 7, 1, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 91.831061749, 226, 7, 1, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.530073644436678,41.909891710622865,1.2
TX,977.71606439,226,7,4,15,"[['RX_GW', 977.831059105, 226, 7, 4, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 977.831061749, 226, 7, 4, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.53018789443862,41.91026623875992,1.2
TX,977.71606439,226,7,4,16,"[['RX_GW', 977.831059105, 226, 7, 4, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 977.831061749, 226, 7, 4, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.531126741246515,41.90927627111802,1.2
TX,703.71606439,226,7,3,17,"[['RX_GW', 703.831059105, 226, 7, 3, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 703.831061749, 226, 7, 3, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.529553325565509,41.909815715517155,1.2
TX,353.71606439,226,7,2,18,"[['RX_GW', 353.831059105, 226, 7, 2, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 353.831061749, 226, 7, 2, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.530988551478934,41.910647015005736,1.2
TX,353.71606439,226,7,2,19,"[['RX_GW', 353.831059105, 226, 7, 2, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 353.831061749, 226, 7, 2, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.529373252101289,41.91052231857192,1.2
TX,977.71606439,226,7,4,20,"[['RX_GW', 977.831059105, 226, 7, 4, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 977.831061749, 226, 7, 4, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.530242123363227,41.91067938390339,1.2
TX,91.71606439,226,7,1,21,"[['RX_GW', 91.831059105, 226, 7, 1, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 91.831061749, 226, 7, 1, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.530998697764847,41.909215432904446,1.2
TX,977.71606439,226,7,4,22,"[['RX_GW', 977.831059105, 226, 7, 4, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 977.831061749, 226, 7, 4, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.530731058203271,41.90940382373302,1.2
TX,977.71606439,226,7,4,23,"[['RX_GW', 977.831059105, 226, 7, 4, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 977.831061749, 226, 7, 4, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.530618363744724,41.90939804042078,1.2
TX,91.71606439,226,7,1,24,"[['RX_GW', 91.831059105, 226, 7, 1, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 91.831061749, 226, 7, 1, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.529435248638938,41.91043214926525,1.2
TX,977.71606439,226,7,4,25,"[['RX_GW', 977.831059105, 226, 7, 4, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 977.831061749, 226, 7, 4, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.529986595089145,41.90907865419949,1.2
TX,977.71606439,226,7,4,26,"[['RX_GW', 977.831059105, 226, 7, 4, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 977.831061749, 226, 7, 4, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.53089325632618,41.90911225249825,1.2
TX,91.71606439,226,7,1,27,"[['RX_GW', 91.831059105, 226, 7, 1, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 91.831061749, 226, 7, 1, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.530220420445877,41.91040205763911,1.2
TX,353.71606439,226,7,2,28,"[['RX_GW', 353.831059105, 226, 7, 2, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 353.831061749, 226, 7, 2, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.529086094575788,41.91065769193534,1.2
TX,703.71606439,226,7,3,29,"[['RX_GW', 703.831059105, 226, 7, 3, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 703.831061749, 226, 7, 3, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.530691576457714,41.910187768569365,1.2
TX,91.71606439,226,7,1,30,"[['RX_GW', 91.831059105, 226, 7, 1, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 91.831061749, 226, 7, 1, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.52970767948283,41.90950895972954,1.2
TX,91.71606439,226,7,1,31,"[['RX_GW', 91.831059105, 226, 7, 1, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 91.831061749, 226, 7, 1, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.530615834872139,41.91014623664821,1.2
TX,703.71606439,226,7,3,32,"[['RX_GW', 703.831059105, 226, 7, 3, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 703.831061749, 226, 7, 3, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.529180138947751,41.909824820318406,1.2
TX,353.71606439,226,7,2,33,"[['RX_GW', 353.831059105, 226, 7, 2, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 353.831061749, 226, 7, 2, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.529995200971005,41.90918290515142,1.2
TX,703.71606439,226,7,3,34,"[['RX_GW', 703.831059105, 226, 7, 3, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 703.831061749, 226, 7, 3, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.530943862407746,41.910103944311,1.2
TX,91.71606439,226,7,1,35,"[['RX_GW', 91.831059105, 226, 7, 1, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 91.831061749, 226, 7, 1, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.529767144430938,41.90924964348249,1.2
TX,353.71606439,226,7,2,36,"[['RX_GW', 353.831059105, 226, 7, 2, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 353.831061749, 226, 7, 2, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.53041197129037,41.91040359523747,1.2
TX,91.71606439,226,7,1,37,"[['RX_GW', 91.831059105, 226, 7, 1, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 91.831061749, 226, 7, 1, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.52908977515867,41.909402091656254,1.2
TX,703.71606439,226,7,3,38,"[['RX_GW', 703.831059105, 226, 7, 3, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 703.831061749, 226, 7, 3, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.529589365269034,41.90935762597966,1.2
TX,977.71606439,226,7,4,39,"[['RX_GW', 977.831059105, 226, 7, 4, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 977.831061749, 226, 7, 4, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.529882226961627,41.90942225971791,1.2
TX,703.71606439,226,7,3,40,"[['RX_GW', 703.831059105, 226, 7, 3, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 703.831061749, 226, 7, 3, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.529662238173236,41.91032838844475,1.2
TX,91.71606439,226,7,1,41,"[['RX_GW', 91.831059105, 226, 7, 1, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 91.831061749, 226, 7, 1, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.529391477024804,41.90934030698899,1.2
TX,91.71606439,226,7,1,42,"[['RX_GW', 91.831059105, 226, 7, 1, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 91.831061749, 226, 7, 1, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.530968236297655,41.91059869644716,1.2
TX,977.71606439,226,7,4,43,"[['RX_GW', 977.831059105, 226, 7, 4, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 977.831061749, 226, 7, 4, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.529788862739808,41.909313379547456,1.2
TX,353.71606439,226,7,2,44,"[['RX_GW', 353.831059105, 226, 7, 2, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 353.831061749, 226, 7, 2, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.52987218204037,41.91038460309089,1.2
TX,91.71606439,226,7,1,45,"[['RX_GW', 91.831059105, 226, 7, 1, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 91.831061749, 226, 7, 1, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.529377973665806,41.90907476842992,1.2
TX,91.71606439,226,7,1,46,"[['RX_GW', 91.831059105, 226, 7, 1, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 91.831061749, 226, 7, 1, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.528949830859158,41.910160042148235,1.2
TX,977.71606439,226,7,4,47,"[['RX_GW', 977.831059105, 226, 7, 4, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 977.831061749, 226, 7, 4, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.529656114252765,41.910026804897804,1.2
TX,353.71606439,226,7,2,48,"[['RX_GW', 353.831059105, 226, 7, 2, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 353.831061749, 226, 7, 2, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.529642403509529,41.90925134462086,1.2
TX,703.71606439,226,7,3,49,"[['RX_GW', 703.831059105, 226, 7, 3, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 703.831061749, 226, 7, 3, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.530914731603014,41.91054364844288,1.2
TX,91.71606439,226,7,1,50,"[['RX_GW', 91.831059105, 226, 7, 1, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 91.831061749, 226, 7, 1, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.5310976499599,41.90942060146132,1.2
TX,91.71606439,226,7,1,51,"[['RX_GW', 91.831059105, 226, 7, 1, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 91.831061749, 226, 7, 1, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.530465585996145,41.90995253908755,1.2
TX,353.71606439,226,7,2,52,"[['RX_GW', 353.831059105, 226, 7, 2, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 353.831061749, 226, 7, 2, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.529307361075686,41.90995382018299,1.2
TX,91.71606439,226,7,1,53,"[['RX_GW', 91.831059105, 226, 7, 1, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 91.831061749, 226, 7, 1, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.529196195695235,41.91000305247605,1.2
TX,353.71606439,226,7,2,54,"[['RX_GW', 353.831059105, 226, 7, 2, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 353.831061749, 226, 7, 2, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.530609196168621,41.90918286392573,1.2
TX,703.71606439,226,7,3,55,"[['RX_GW', 703.831059105, 226, 7, 3, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 703.831061749, 226, 7, 3, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.530282622730484,41.91008417248486,1.2
TX,91.71606439,226,7,1,56,"[['RX_GW', 91.831059105, 226, 7, 1, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 91.831061749, 226, 7, 1, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.530670387943372,41.90953307231407,1.2
TX,703.71606439,226,7,3,57,"[['RX_GW', 703.831059105, 226, 7, 3, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 703.831061749, 226, 7, 3, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.530774846504514,41.9093994067457,1.2
TX,703.71606439,226,7,3,58,"[['RX_GW', 703.831059105, 226, 7, 3, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 703.831061749, 226, 7, 3, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.530088303389276,41.909851814512216,1.2
TX,91.71606439,226,7,1,59,"[['RX_GW', 91.831059105, 226, 7, 1, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 91.831061749, 226, 7, 1, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.530368143714197,41.90988332080784,1.2
TX,353.71606439,226,7,2,60,"[['RX_GW', 353.831059105, 226, 7, 2, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 353.831061749, 226, 7, 2, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.529756170020143,41.91037923447689,1.2
TX,91.71606439,226,7,1,61,"[['RX_GW', 91.831059105, 226, 7, 1, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 91.831061749, 226, 7, 1, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.530955322579413,41.909686851268845,1.2
TX,977.71606439,226,7,4,62,"[['RX_GW', 977.831059105, 226, 7, 4, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 977.831061749, 226, 7, 4, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.530853657833033,41.909754067826015,1.2
TX,703.71606439,226,7,3,63,"[['RX_GW', 703.831059105, 226, 7, 3, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 703.831061749, 226, 7, 3, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.529487575744124,41.90932663583097,1.2
TX,977.71606439,226,7,4,64,"[['RX_GW', 977.831059105, 226, 7, 4, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 977.831061749, 226, 7, 4, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.530122581971604,41.91004079581132,1.2
TX,353.71606439,226,7,2,65,"[['RX_GW', 353.831059105, 226, 7, 2, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 353.831061749, 226, 7, 2, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.530380215842976,41.90939647299885,1.2
TX,703.71606439,226,7,3,66,"[['RX_GW', 703.831059105, 226, 7, 3, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 703.831061749, 226, 7, 3, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.53072102091358,41.91061743985767,1.2
TX,703.71606439,226,7,3,67,"[['RX_GW', 703.831059105, 226, 7, 3, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 703.831061749, 226, 7, 3, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.52906326043319,41.910212497882156,1.2
TX,977.71606439,226,7,4,68,"[['RX_GW', 977.831059105, 226, 7, 4, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 977.831061749, 226, 7, 4, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.530518671912219,41.91010723538368,1.2
TX,977.71606439,226,7,4,69,"[['RX_GW', 977.831059105, 226, 7, 4, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 977.831061749, 226, 7, 4, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.530198782075798,41.91072051202972,1.2
TX,353.71606439,226,7,2,70,"[['RX_GW', 353.831059105, 226, 7, 2, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 353.831061749, 226, 7, 2, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.528778282513407,41.90947314158965,1.2
TX,91.71606439,226,7,1,71,"[['RX_GW', 91.831059105, 226, 7, 1, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 91.831061749, 226, 7, 1, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.529469508653401,41.91006510596367,1.2
TX,703.71606439,226,7,3,72,"[['RX_GW', 703.831059105, 226, 7, 3, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 703.831061749, 226, 7, 3, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.529028553814106,41.91009847913697,1.2
TX,977.71606439,226,7,4,73,"[['RX_GW', 977.831059105, 226, 7, 4, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 977.831061749, 226, 7, 4, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.530938982161882,41.91033771971014,1.2
TX,977.71606439,226,7,4,74,"[['RX_GW', 977.831059105, 226, 7, 4, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 977.831061749, 226, 7, 4, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.529862628110005,41.910431248223354,1.2
TX,91.71606439,226,7,1,75,"[['RX_GW', 91.831059105, 226, 7, 1, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 91.831061749, 226, 7, 1, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.529854395735617,41.91028901830455,1.2
TX,91.71606439,226,7,1,76,"[['RX_GW', 91.831059105, 226, 7, 1, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 91.831061749, 226, 7, 1, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.531083494473965,41.909835696950935,1.2
TX,703.71606439,226,7,3,77,"[['RX_GW', 703.831059105, 226, 7, 3, 868.1, -105.541006608, '00:00:00:00:00:22'], ['RX_GW', 703.831061749, 226, 7, 3, 868.1, -123.927401941, '00:00:00:00:00:24']]",28,12.529310283856415,41.90912735016699,1.2
